# Site: US-Goo,,,,,,,,
# Version: 2-1,,,,,,,,
TIMESTAMP_START,TIMESTAMP_END,USTAR,TA,LE,P,RH,PA,NETRAD
200206100230,200206100300,0.112,22.6,-1,0,93,100.601,-39
200206100300,200206100330,0.148,22.7,1,0,92.9,100.601,-32
200206100330,200206100400,0.111,22.6,1,0,93.3,100.601,-26
200206100400,200206100430,0.094,22.5,2,0,93.9,100.601,-26
200206100430,200206100500,0.098,22.6,1,0,93.7,100.601,-23
200206100500,200206100530,0.07,22.5,-9999,0,94.8,100.7,-7
200206100530,200206100600,0.053,22.3,-9999,0.2,98.5,100.7,25
200206100600,200206100630,0.096,22.8,17,0,97.6,100.7,70
200206100630,200206100700,0.173,23.5,54,0,94.4,100.7,117
200206100700,200206100730,0.151,24.1,59,0,91.1,100.801,137
200206100730,200206100800,0.199,24.5,162,0,90.3,100.801,151
200206100800,200206100830,0.182,25.6,81,0,86.1,100.801,232
200206100830,200206100900,0.215,26.1,98,0,82.8,100.801,187
200206100900,200206100930,0.317,26.8,146,0,79.8,100.801,320
200206100930,200206101000,0.29,27,124,0,77.8,100.9,212
200206101000,200206101030,0.328,27.5,193,0,74.2,100.801,345
200206101030,200206101100,0.283,27.5,138,0,75.7,100.801,294
200206101100,200206101130,0.18,28.2,206,0,75.3,100.801,565
200206101130,200206101200,0.256,28.2,216,0,75.6,100.801,542
200206101200,200206101230,0.283,28.4,239,0,74.7,100.801,622
200206101230,200206101300,0.33,28.6,280,0,74.1,100.7,479
200206101300,200206101330,0.309,29.2,287,0,71.4,100.7,672
200206101330,200206101400,0.248,29.4,279,0,69.1,100.601,549
200206101400,200206101430,0.256,29,138,0,70.2,100.7,302
200206101430,200206101500,0.286,28.8,37,0,73.4,100.7,267
200206101500,200206101530,0.395,22.1,-9999,11.8,94.7,100.7,58
200206101530,200206101600,0.282,21.6,-9999,0.6,97.8,100.7,121
200206101600,200206101630,0.248,22.2,103,0,97.2,100.601,75
200206101630,200206101700,0.115,22.5,49,0,96.3,100.601,96
200206101700,200206101730,0.134,22.8,60,0,95.1,100.601,87
200206101730,200206101800,0.094,22.6,30,0,96.9,100.601,41
200206101800,200206101830,0.018,22.5,-9999,0.4,99,100.601,14
200206101830,200206101900,0.04,22.4,-9999,0.2,100,100.601,9
200206101900,200206101930,0.096,22.2,-3,0,100,100.601,-3
200206101930,200206102000,0.132,22.1,-1,0,99.9,100.601,-3
200206102000,200206102030,0.143,22.3,-3,0,99.7,100.601,-3
200206102030,200206102100,0.129,22.2,-4,0,100,100.601,-3
200206102100,200206102130,0.248,22.3,5,0,99.5,100.7,-3
200206102130,200206102200,0.191,22.9,12,0,96.4,100.7,-4
200206102200,200206102230,0.136,22.5,0,0,98.4,100.7,-3
200206102230,200206102300,0.167,22.2,-3,0,99.9,100.601,-3
200206102300,200206102330,0.18,22,7,0,98.6,100.601,-3
200206102330,200206110000,0.168,21.5,9,0,97.6,100.5,-3
200206110000,200206110030,0.145,21.2,3,0,98.1,100.5,-4
200206110030,200206110100,-9999,21.2,4,0,98.9,100.5,-4
200206110100,200206110130,0.068,20.6,-1,0,100,100.601,-3
200206110130,200206110200,-9999,20.4,0,0,100,100.601,-2
200206110200,200206110230,0.043,20.2,0,0,100,100.601,-3
200206110230,200206110300,-9999,20.5,-3,0,100,100.601,-3
200206110300,200206110330,-9999,20.6,-2,0,100,100.601,-3
200206110330,200206110400,-9999,20.6,-4,0.4,100,100.601,-2
200206110400,200206110430,0.089,20.7,-3,0,100,100.601,-2
200206110430,200206110500,0.02,20.7,-4,0,100,100.601,1
200206110500,200206110530,0.037,21,-1,0,100,100.7,11
200206110530,200206110600,0.097,21.6,7,0,99.4,100.7,30
200206110600,200206110630,0.173,22,17,0,98.4,100.7,37
200206110630,200206110700,0.065,22.3,14,0,98.1,100.801,41
200206110700,200206110730,0.096,22.6,23,0,97.9,100.801,60
200206110730,200206110800,0.135,23.1,46,0,96.8,100.801,125
200206110800,200206110830,0.118,24,116,0,93.8,100.801,218
200206110830,200206110900,0.222,25.4,110,0,88.8,100.801,391
200206110900,200206110930,0.337,26.9,258,0,85,100.801,498
200206110930,200206111000,0.215,27.4,204,0,83.4,100.801,403
200206111000,200206111030,0.253,27.1,122,0,84.1,100.801,269
200206111030,200206111100,0.294,28.3,207,0,79.7,100.801,582
200206111100,200206111130,0.26,28.7,250,0,76.8,100.801,533
200206111130,200206111200,0.231,28.7,190,0,74.8,100.7,324
200206111200,200206111230,0.342,29.5,285,0,66.5,100.7,547
200206111230,200206111300,0.369,30.7,339,0,61.4,100.7,804
200206111300,200206111330,0.364,30.4,324,0,63.5,100.7,496
200206111330,200206111400,0.086,29.6,131,0,66.8,100.7,295
200206111400,200206111430,0.216,30.3,358,0,66.4,100.601,516
200206111430,200206111500,0.228,30.3,210,0,63.9,100.601,374
200206111500,200206111530,0.259,31.4,322,0,55.6,100.601,550
200206111530,200206111600,0.228,30.6,163,0,58.5,100.601,295
200206111600,200206111630,0.272,29.8,130,0,62.5,100.5,190
200206111630,200206111700,0.23,29.6,99,0,65.1,100.5,199
200206111700,200206111730,0.185,29.8,73,0,62.3,100.5,132
200206111730,200206111800,0.143,29.3,64,0,67.6,100.5,58
200206111800,200206111830,0.08,28.4,29,0,74.9,100.5,-7
200206111830,200206111900,0.053,26.5,17,0,87.4,100.5,-47
200206111900,200206111930,0.01,24.5,-2,0,95.5,100.5,-58
200206111930,200206112000,-9999,23.5,-2,0,98.9,100.5,-57
200206112000,200206112030,0.037,23.1,1,0,99,100.5,-56
200206112030,200206112100,-9999,22.8,3,0,99.9,100.5,-51
200206112100,200206112130,0.035,22.3,-3,0,99.8,100.5,-42
200206112130,200206112200,0.15,23.8,1,0,93.9,100.5,-54
200206112200,200206112230,0.099,23.6,-1,0,93.9,100.5,-65
200206112230,200206112300,0.1,23.2,-1,0,95.5,100.5,-63
200206112300,200206112330,0.018,22.4,-1,0,98.4,100.5,-59
200206112330,200206120000,0.038,21.6,-1,0,99.7,100.5,-53
200206120000,200206120030,-9999,21.2,0,0,100,100.5,-43
200206120030,200206120100,0.046,20.6,1,0,100,100.5,-33
200206120100,200206120130,0.038,20.5,-2,0,100,100.5,-28
200206120130,200206120200,0.065,20.2,-3,0,100,100.5,-25
200206120200,200206120230,0.02,19.9,-1,0,100,100.4,-22
200206120230,200206120300,-9999,19.6,-3,0,100,100.4,-18
200206120300,200206120330,0.064,19.8,-11,0,100,100.4,-16
200206120330,200206120400,0.032,20.2,-2,0,100,100.5,-15
200206120400,200206120430,-9999,19.9,-3,0,100,100.5,-15
200206120430,200206120500,-9999,19.8,-9999,0,100,100.5,-12
200206120500,200206120530,-9999,19.9,3,0,100,100.5,7
200206120530,200206120600,0.101,20.5,104,0,100,100.5,37
200206120600,200206120630,0.046,22.3,50,0,99.1,100.601,112
200206120630,200206120700,0.152,24.8,131,0,87.4,100.601,162
200206120700,200206120730,0.084,26,141,0,80.7,100.601,190
200206120730,200206120800,0.165,27.3,161,0,75.4,100.7,317
200206120800,200206120830,0.234,28.6,234,0,70.2,100.7,384
200206120830,200206120900,0.218,29.1,175,0,68.3,100.7,456
200206120900,200206120930,0.259,29.8,248,0,65.6,100.601,523
200206120930,200206121000,0.239,30.5,290,0,62,100.601,581
200206121000,200206121030,0.265,30.9,352,0,59.6,100.601,630
200206121030,200206121100,0.275,31.2,442,0,57.3,100.601,672
200206121100,200206121130,0.226,31.5,360,0,55.9,100.601,718
200206121130,200206121200,0.175,31.8,333,0,54.8,100.601,730
200206121200,200206121230,0.283,32.201,404,0,54.8,100.5,746
200206121230,200206121300,0.261,32.4,369,0,55.1,100.5,731
200206121300,200206121330,0.221,32.201,291,0,55.9,100.5,521
200206121330,200206121400,0.227,32.6,382,0,54.3,100.5,638
200206121400,200206121430,0.265,32.8,350,0,52.3,100.4,601
200206121430,200206121500,0.158,32.701,269,0,53.2,100.4,492
200206121500,200206121530,0.294,32.701,270,0,53.5,100.301,467
200206121530,200206121600,0.152,32.4,236,0,55.2,100.301,336
200206121600,200206121630,0.128,31.4,107,0,59,100.301,133
200206121630,200206121700,0.159,32,169,0,57.7,100.301,246
200206121700,200206121730,0.174,30.9,110,0,62.5,100.301,124
200206121730,200206121800,0.225,29.5,65,0,69.6,100.301,41
200206121800,200206121830,0.116,27.4,17,0,79.2,100.301,-29
200206121830,200206121900,0.08,26,0,0,86.8,100.301,-45
200206121900,200206121930,0.052,24.7,0,0,93.7,100.301,-46
200206121930,200206122000,0.093,24.8,-3,0,94.2,100.2,-39
200206122000,200206122030,0.147,24.4,9,0,93,100.2,-53
200206122030,200206122100,0.048,23.6,2,0,96.9,100.2,-46
200206122100,200206122130,0.046,23.4,-3,0,98.3,100.301,-41
200206122130,200206122200,-9999,23,-1,0,99.6,100.4,-33
200206122200,200206122230,-9999,23.1,0,0,99.9,100.4,-22
200206122230,200206122300,-9999,23.2,0,0,99.9,100.4,-22
200206122300,200206122330,-9999,23.5,4,0,99.1,100.301,-37
200206122330,200206130000,-9999,23.1,0,0,99.6,100.4,-42
200206130000,200206130030,-9999,22.7,-2,0,100,100.4,-30
200206130030,200206130100,-9999,22.7,1,0,100,100.301,-29
200206130100,200206130130,0.02,22.6,-4,0,100,100.301,-34
200206130130,200206130200,0.01,22.2,1,0,100,100.301,-25
200206130200,200206130230,-9999,22.5,8,0,100,100.301,-16
200206130230,200206130300,-9999,22.4,-3,0,100,100.301,-17
200206130300,200206130330,-9999,22.6,7,0,100,100.301,-13
200206130330,200206130400,-9999,22.7,13,0,100,100.301,-17
200206130400,200206130430,0,22.4,-2,0,100,100.301,-24
200206130430,200206130500,0.02,22,2,0,100,100.301,-15
200206130500,200206130530,0.01,22.1,4,0,100,100.301,-4
200206130530,200206130600,0.023,23,8,0,100,100.301,22
200206130600,200206130630,0.134,24.4,31,0,95.2,100.301,44
200206130630,200206130700,0.243,25.4,63,0,89.9,100.301,108
200206130700,200206130730,0.195,26.8,95,0,83.5,100.301,139
200206130730,200206130800,0.249,27.6,124,0,79.9,100.301,276
200206130800,200206130830,0.264,28.7,151,0,75.6,100.2,334
200206130830,200206130900,0.331,29.4,224,0,73.2,100.2,402
200206130900,200206130930,0.319,30.4,224,0,68.5,100.2,493
200206130930,200206131000,0.303,30.8,284,0,66.8,100.2,555
200206131000,200206131030,0.316,31.4,345,0,62.1,100.2,622
200206131030,200206131100,0.371,31.7,333,0,60.6,100.2,602
200206131100,200206131130,0.275,31.2,253,0,61.5,100.2,434
200206131130,200206131200,0.298,31.6,261,0,61.4,100.2,466
200206131200,200206131230,0.397,31.8,360,0,59.5,100.2,643
200206131230,200206131300,0.402,32.4,391,0,56,100.2,598
200206131300,200206131330,0.46,28.5,223,0,70.4,100.101,158
200206131330,200206131400,0.267,27.3,159,0,73.7,100.101,173
200206131400,200206131430,0.228,24.9,-9999,1.6,82.6,100.101,57
200206131430,200206131500,0.607,22.4,-9999,15,98.5,100.2,18
200206131500,200206131530,0.234,22.2,-9999,0.8,100,100.2,117
200206131530,200206131600,0.161,22.8,101,0,100,100.2,139
200206131600,200206131630,0.142,23.3,66,0,100,100.101,89
200206131630,200206131700,-9999,23.4,19,0,100,100.101,38
200206131700,200206131730,0.102,23.5,26,0,100,100.101,75
200206131730,200206131800,0.168,24.1,83,0,97.9,100.101,129
200206131800,200206131830,-9999,24,9,0,97.1,100.101,19
200206131830,200206131900,-9999,23.6,8,0,100,100.2,0
200206131900,200206131930,0.199,23.7,-9999,0.6,96.2,100.301,-3
200206131930,200206132000,0.01,23,-9999,0.4,99.3,100.2,-4
200206132000,200206132030,0.142,22.6,3,0,100,100.2,-3
200206132030,200206132100,0.112,22.7,-1,0,100,100.2,-4
200206132100,200206132130,0.08,22.7,-2,0,100,100.2,-3
200206132130,200206132200,0.1,22.5,1,0,100,100.101,-3
200206132200,200206132230,0.108,22.1,-2,0,100,100.101,-1
200206132230,200206132300,0.042,21.9,-1,0,100,100.101,-1
200206132300,200206132330,0.063,22,1,0,100,100.2,-2
200206132330,200206140000,0.146,22,0,0,100,100.2,-2
200206140000,200206140030,0.246,22.4,3,0,100,100.2,-2
200206140030,200206140100,0.018,22.4,-19,0.2,100,100.2,-3
200206140100,200206140130,0.114,22.3,-1,0,100,100.2,-3
200206140130,200206140200,0.121,22.3,7,0,99.8,100.2,-4
200206140200,200206140230,0.162,22.1,5,0,100,100.2,-4
200206140230,200206140300,0.174,21.6,-9999,0.2,99.9,100.101,-4
200206140300,200206140330,-9999,21.4,0,0,100,100.101,-4
200206140330,200206140400,0.085,21.2,-14,0,100,100.2,-4
200206140400,200206140430,0.049,21.1,3,0,99.7,100.2,-4
200206140430,200206140500,0.068,21,8,0,100,100.301,-3
200206140500,200206140530,0.276,21,49,0,99.2,100.301,1
200206140530,200206140600,0.281,20.4,34,0,97.8,100.301,8
200206140600,200206140630,0.204,20.3,20,0,98.8,100.301,29
200206140630,200206140700,0.153,20.7,31,0,97.9,100.301,66
200206140700,200206140730,0.066,21.4,63,0,95.7,100.301,165
200206140730,200206140800,0.125,22.1,67,0,94.3,100.4,166
200206140800,200206140830,0.163,23.2,136,0,92.5,100.4,407
200206140830,200206140900,0.337,24,199,0,87.9,100.4,328
200206140900,200206140930,0.322,24.1,122,0,85,100.4,265
200206140930,200206141000,0.323,25.1,199,0,78.7,100.4,487
200206141000,200206141030,0.286,24.9,111,0,77.1,100.4,316
200206141030,200206141100,0.294,24.7,133,0,78.9,100.4,387
200206141100,200206141130,0.306,26.1,341,0,72.5,100.4,657
200206141130,200206141200,0.389,26.2,329,0,69.9,100.301,516
200206141200,200206141230,0.328,26.7,363,0,64.3,100.301,681
200206141230,200206141300,0.318,26.3,293,0,64.3,100.301,515
200206141300,200206141330,0.455,26.5,351,0,56.9,100.301,661
200206141330,200206141400,0.483,26.5,335,0,52.6,100.301,635
200206141400,200206141430,0.413,26.6,329,0,51.1,100.301,556
200206141430,200206141500,0.351,26.6,240,0.2,47.7,100.301,524
200206141500,200206141530,0.38,26.8,240,0,45.7,100.301,450
200206141530,200206141600,0.418,26.6,272,0,45.8,100.2,369
200206141600,200206141630,0.427,26.4,246,0,45.5,100.2,279
200206141630,200206141700,0.391,26.2,167,0,44.5,100.2,207
200206141700,200206141730,0.268,25.9,124,0,45.3,100.2,124
200206141730,200206141800,0.258,25.5,86,0,46.4,100.2,39
200206141800,200206141830,0.177,24.9,51,0,49.6,100.301,-30
200206141830,200206141900,0.063,23.7,19,0,56.7,100.301,-70
200206141900,200206141930,0.037,20.6,6,0,78.4,100.301,-84
200206141930,200206142000,0.03,18.4,-5,0,91.4,100.301,-79
200206142000,200206142030,-9999,17.5,1,0,93.2,100.301,-83
200206142030,200206142100,-9999,16.7,0,0,97.2,100.4,-67
200206142100,200206142130,-9999,16.5,-2,0,98.5,100.4,-67
200206142130,200206142200,-9999,16.8,4,0,99.7,100.4,-38
200206142200,200206142230,-9999,17.4,1,0,100,100.4,-21
200206142230,200206142300,-9999,17.6,0,0,100,100.4,-25
200206142300,200206142330,-9999,17.8,1,0,100,100.4,-28
200206142330,200206150000,0.077,18.1,-8,0,93.6,100.4,-51
200206150000,200206150030,0.136,19,14,0,79.2,100.4,-75
200206150030,200206150100,0.103,18.5,6,0,79.7,100.4,-79
200206150100,200206150130,-9999,17.5,3,0,85.2,100.4,-83
200206150130,200206150200,-9999,15.5,0,0,96.7,100.4,-82
200206150200,200206150230,-9999,14.6,0,0,99.6,100.4,-72
200206150230,200206150300,0.032,14.1,-1,0,100,100.4,-56
200206150300,200206150330,0.079,13.8,0,0,100,100.5,-44
200206150330,200206150400,0.02,13.4,-1,0,100,100.5,-38
200206150400,200206150430,0.054,13.1,0,0,100,100.5,-34
200206150430,200206150500,0.087,12.9,-3,0,100,100.5,-27
200206150500,200206150530,0.02,13,0,0,100,100.5,5
200206150530,200206150600,-9999,14.6,3,0,100,100.5,67
200206150600,200206150630,0.049,17,53,0,95.1,100.601,56
200206150630,200206150700,0.089,18.5,87,0,86.2,100.601,114
200206150700,200206150730,0.209,20.1,115,0,81.1,100.601,212
200206150730,200206150800,0.271,21.9,199,0,68.8,100.601,296
200206150800,200206150830,0.296,22.9,313,0,63.1,100.601,375
200206150830,200206150900,0.342,23.8,285,0,58.7,100.601,450
200206150900,200206150930,0.327,24.2,292,0,55.6,100.601,517
200206150930,200206151000,0.28,24.7,323,0,54.7,100.601,580
200206151000,200206151030,0.353,24.7,295,0,52.7,100.601,585
200206151030,200206151100,0.244,25.3,303,0,51.1,100.601,652
200206151100,200206151130,0.335,25.6,329,0,49,100.601,687
200206151130,200206151200,0.375,25.9,356,0,47.7,100.601,670
200206151200,200206151230,0.419,26.4,368,0,45.6,100.601,708
200206151230,200206151300,0.295,26.6,394,0,44,100.601,699
200206151300,200206151330,0.32,26.8,430,0,42.6,100.601,672
200206151330,200206151400,0.308,26.9,337,0,42.8,100.5,633
200206151400,200206151430,0.136,26.4,289,0,45.8,100.5,412
200206151430,200206151500,0.153,27,293,0,46,100.5,509
200206151500,200206151530,0.219,27.1,297,0,44.4,100.4,391
200206151530,200206151600,0.231,26.9,251,0,45.1,100.4,376
200206151600,200206151630,0.26,26.8,236,0,45.1,100.4,278
200206151630,200206151700,0.192,26.7,132,0,44.7,100.4,198
200206151700,200206151730,0.135,26.4,121,0,45.6,100.4,114
200206151730,200206151800,-9999,26.2,51,0,44.3,100.4,36
200206151800,200206151830,-9999,24.5,18,0,65,100.4,-32
200206151830,200206151900,-9999,22.2,4,0,80.5,100.4,-72
200206151900,200206151930,-9999,19.5,-9,0,86.7,100.301,-85
200206151930,200206152000,0.037,18.2,2,0,88.5,100.301,-85
200206152000,200206152030,-9999,17.4,-1,0,93.3,100.4,-82
200206152030,200206152100,-9999,16.8,1,0,96.4,100.301,-79
200206152100,200206152130,-9999,16.2,-1,0,98.9,100.301,-68
200206152130,200206152200,-9999,15.8,-1,0,100,100.4,-55
200206152200,200206152230,-9999,15.6,1,0,100,100.4,-45
200206152230,200206152300,-9999,15.5,-1,0,100,100.4,-38
200206152300,200206152330,-9999,15,-1,0,100,100.4,-34
200206152330,200206160000,0,15,0,0,100,100.4,-31
200206160000,200206160030,0.023,15,1,0,100,100.4,-28
200206160030,200206160100,-9999,14.4,-2,0,100,100.4,-26
200206160100,200206160130,-9999,14.1,-1,0,100,100.4,-25
200206160130,200206160200,-9999,13.8,0,0,100,100.301,-24
200206160200,200206160230,-9999,13.8,2,0,100,100.301,-23
200206160230,200206160300,0.043,13.9,6,0,100,100.301,-21
200206160300,200206160330,0.027,13.5,2,0,100,100.2,-20
200206160330,200206160400,0.027,13.6,2,0,100,100.301,-20
200206160400,200206160430,-9999,13.2,0,0,100,100.301,-17
200206160430,200206160500,-9999,13.5,2,0,100,100.301,-13
200206160500,200206160530,-9999,14,-1,0,100,100.301,6
200206160530,200206160600,0,15,9,0,100,100.4,44
200206160600,200206160630,0.01,16.2,14,0,100,100.4,77
200206160630,200206160700,0.04,17.7,27,0,99.9,100.4,149
200206160700,200206160730,0.049,19.7,61,0,98.9,100.4,185
200206160730,200206160800,0.105,21.7,77,0,90.2,100.4,162
200206160800,200206160830,-9999,21.7,31,0,93.4,100.5,71
200206160830,200206160900,0.039,21.8,42,0,90.8,100.5,65
200206160900,200206160930,0.049,21.9,35,0,89.5,100.5,53
200206160930,200206161000,0.162,21.8,60,0,88.1,100.5,76
200206161000,200206161030,0.226,22,104,0,80.6,100.601,135
200206161030,200206161100,0.386,21.9,127,0,77.7,100.601,138
200206161100,200206161130,0.279,21.4,56,0,80.5,100.601,90
200206161130,200206161200,0.36,21.2,74,0,82.7,100.5,106
200206161200,200206161230,0.302,21.4,71,0,82.9,100.5,125
200206161230,200206161300,0.205,21.2,55,0,84.5,100.5,135
200206161300,200206161330,0.22,21.3,88,0,85.4,100.5,189
200206161330,200206161400,0.135,22,102,0,82.4,100.5,276
200206161400,200206161430,0.22,23.5,191,0,75.7,100.5,562
200206161430,200206161500,0.196,24.5,244,0,66.7,100.4,532
200206161500,200206161530,0.08,24.8,133,0,64.7,100.4,444
200206161530,200206161600,-9999,25,-9999,0,61.7,100.4,342
200206161600,200206161630,-9999,24.5,22,0,62.8,100.4,193
200206161630,200206161700,0.178,24.2,83,0,66.6,100.4,117
200206161700,200206161730,0.196,24,59,0,68.6,100.5,111
200206161730,200206161800,0.174,23.6,45,0,69.2,100.5,58
200206161800,200206161830,0.106,22.8,22,0,74.5,100.5,-13
200206161830,200206161900,0.032,21.8,0,0,82.7,100.5,-55
200206161900,200206161930,0.02,19.6,0,0,95.5,100.5,-75
200206161930,200206162000,-9999,18.3,3,0,97.8,100.5,-74
200206162000,200206162030,0,17.5,0,0,99.8,100.5,-65
200206162030,200206162100,-9999,16.8,1,0,100,100.5,-56
200206162100,200206162130,0,16.3,-1,0,100,100.5,-47
200206162130,200206162200,-9999,16.2,1,0,100,100.5,-37
200206162200,200206162230,-9999,15.4,1,0,100,100.5,-31
200206162230,200206162300,-9999,15.3,0,0,100,100.5,-28
200206162300,200206162330,-9999,15,1,0,100,100.5,-26
200206162330,200206170000,-9999,14.8,0,0,100,100.5,-24
200206170000,200206170030,-9999,14.5,0,0,100,100.5,-22
200206170030,200206170100,-9999,14.3,0,0,100,100.5,-20
200206170100,200206170130,-9999,14.3,-1,0,100,100.5,-20
200206170130,200206170200,-9999,14.1,-2,0,100,100.5,-19
200206170200,200206170230,-9999,13.8,0,0,100,100.5,-19
200206170230,200206170300,-9999,13.7,1,0,100,100.5,-18
200206170300,200206170330,-9999,13.4,1,0,100,100.5,-17
200206170330,200206170400,0.05,13.6,-3,0,100,100.5,-16
200206170400,200206170430,0,13.4,-1,0,100,100.5,-16
200206170430,200206170500,-9999,13.2,-2,0,100,100.5,-12
200206170500,200206170530,-9999,13.3,-5,0,100,100.5,4
200206170530,200206170600,0.087,15,25,0,100,100.5,25
200206170600,200206170630,0.08,17,49,0,99.9,100.5,97
200206170630,200206170700,0.122,18.5,59,0,98.8,100.601,177
200206170700,200206170730,0.035,19.8,112,0,94.2,100.601,213
200206170730,200206170800,0.125,21.6,109,0,85.7,100.601,296
200206170800,200206170830,0.143,23.2,111,0,79.2,100.601,379
200206170830,200206170900,0.101,24.5,173,0,72.4,100.601,451
200206170900,200206170930,0.137,25.2,226,0,66.8,100.601,531
